movie,year,genre,color,language,country,rating,duration,budget
Star Trek II: The Wrath of Khan,1982,Action,Color,English,USA,PG,116,"$11,000,000.00 "
Collateral,2004,Crime,Color,English,USA,R,120,"$65,000,000.00 "
Lincoln,2012,Biography,Color,English,USA,PG-13,150,"$65,000,000.00 "
Much Ado About Nothing,1993,Comedy,Color,English,UK,PG-13,111,"$8,000,000.00 "
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,Comedy,Color,English,USA,R,82,"$18,000,000.00 "
The Apostle,1997,Drama,Color,English,USA,PG-13,134,"$5,000,000.00 "
Winter's Bone,2010,Drama,Color,English,USA,R,100,"$2,000,000.00 "
The Thing,1982,Horror,Color,English,USA,R,109,"$15,000,000.00 "
Gran Torino,2008,Drama,Color,English,USA,R,116,"$33,000,000.00 "
Coraline,2009,Animation,Black and White,English,USA,PG,100,"$60,000,000.00 "
Ray,2004,Biography,Color,English,USA,PG-13,178,"$40,000,000.00 "
Dangerous Liaisons,1988,Drama,Color,English,USA,R,119,"$14,000,000.00 "
Dangerous Liaisons,1988,Drama,Color,English,USA,R,119,"$14,000,000.00 "
Garden State,2004,Comedy,Color,English,USA,R,102,"$2,500,000.00 "
The Raid: Redemption,2011,Action,Color,Indonesian,Indonesia,R,102,"$1,100,000.00 "
A Simple Plan,1998,Crime,Color,English,UK,R,121,"$17,000,000.00 "
Rabbit-Proof Fence,2002,Adventure,Color,Aboriginal,Australia,PG,94,"$6,000,000.00 "
Gods and Monsters,1998,Biography,Black and White,English,USA,R,105,"$3,500,000.00 "
Grosse Pointe Blank,1997,Action,Color,English,USA,R,107,"$15,000,000.00 "
Interstellar,2014,Adventure,Color,English,USA,PG-13,169,"$165,000,000.00 "
The Sound of Music,1965,Biography,Color,English,USA,G,174,"$8,200,000.00 "
3:10 to Yuma,2007,Adventure,Color,English,USA,R,122,"$55,000,000.00 "
Hamlet,1996,Drama,Color,English,UK,PG-13,150,"$18,000,000.00 "
Hamlet,1996,Drama,Color,English,UK,PG-13,150,"$18,000,000.00 "
The Aviator,2004,Biography,Black and White,English,USA,PG-13,170,"$110,000,000.00 "
The English Patient,1996,Drama,Color,English,USA,R,162,"$27,000,000.00 "
Poltergeist,1982,Fantasy,Color,English,USA,PG,120,"$10,700,000.00 "
Poltergeist,1982,Fantasy,Color,English,USA,PG,120,"$10,700,000.00 "
The Squid and the Whale,2005,Comedy,Color,English,USA,R,88,"$1,500,000.00 "
Osama,2003,Drama,Color,Dari,Afghanistan,PG-13,83,"$46,000.00 "
The Queen,2006,Biography,Color,English,UK,PG-13,94,"$9,800,000.00 "
Dr. No,1962,Action,Color,English,UK,Approved,110,"$1,100,000.00 "
Chicago,2002,Comedy,Black and White,English,USA,PG-13,113,"$45,000,000.00 "
Shakespeare in Love,1998,Comedy,Color,English,USA,R,123,"$25,000,000.00 "
Iris,2001,Biography,Color,English,UK,R,91,"$5,500,000.00 "
Four Weddings and a Funeral,1994,Comedy,Color,English,UK,R,117,"$4,500,000.00 "
The Green Mile,1999,Crime,Color,English,USA,R,189,"$60,000,000.00 "
Braveheart,1995,Biography,Color,English,USA,R,178,"$72,000,000.00 "
A Beautiful Mind,2001,Biography,Color,English,USA,PG-13,135,"$58,000,000.00 "
Deadpool,2016,Action,Color,English,USA,R,108,"$58,000,000.00 "
Rocky,1976,Drama,Color,English,USA,PG,145,"$960,000.00 "
The World's Fastest Indian,2005,Biography,Color,English,New Zealand,PG-13,127,"$25,000,000.00 "
The Girl with the Dragon Tattoo,2011,Crime,Color,English,USA,R,158,"$90,000,000.00 "
As Good as It Gets,1997,Comedy,Color,English,USA,PG-13,139,"$50,000,000.00 "
Kung Fu Panda,2008,Action,Color,English,USA,PG,92,"$130,000,000.00 "
Fury,2014,Action,Color,English,USA,R,134,"$68,000,000.00 "
The Town,2010,Crime,Color,English,USA,R,150,"$37,000,000.00 "
Mulan,1998,Adventure,Color,English,USA,G,88,"$90,000,000.00 "
Men in Black,1997,Adventure,Color,English,USA,PG-13,98,"$90,000,000.00 "
American Hustle,2013,Crime,Color,English,USA,R,138,"$40,000,000.00 "
Shaolin Soccer,2001,Action,Black and White,Cantonese,Hong Kong,PG,85,"$10,000,000.00 "
Go,1999,Comedy,Color,English,USA,R,102,"$6,500,000.00 "
Hairspray,2007,Comedy,Color,English,USA,PG,117,"$75,000,000.00 "
Star Wars: Episode VI - Return of the Jedi,1983,Action,Color,English,USA,PG,134,"$32,500,000.00 "
Die Hard,1988,Action,Color,English,USA,R,131,"$28,000,000.00 "
Amores Perros,2000,Drama,Color,Spanish,Mexico,R,115,"$2,000,000.00 "
Bowling for Columbine,2002,Crime,Black and White,English,Germany,R,120,"$4,000,000.00 "
Avatar,2009,Action,Color,English,USA,PG-13,178,"$237,000,000.00 "
Straight Outta Compton,2015,Biography,Color,English,USA,R,167,"$28,000,000.00 "
Ocean's Eleven,2001,Crime,Color,English,USA,PG-13,116,"$85,000,000.00 "
Eastern Promises,2007,Crime,Color,English,USA,R,96,"$25,000,000.00 "
A Single Man,2009,Drama,Color,English,USA,R,99,"$7,000,000.00 "
Waiting for Guffman,1996,Comedy,Color,English,USA,R,84,"$4,000,000.00 "
The Ice Storm,1997,Drama,Color,English,USA,R,112,"$18,000,000.00 "
Up in the Air,2009,Drama,Color,English,USA,R,108,"$25,000,000.00 "
The Descendants,2011,Comedy,Color,English,USA,R,115,"$20,000,000.00 "
Gosford Park,2001,Drama,Color,English,UK,R,131,"$19,800,000.00 "
Enchanted,2007,Animation,Color,English,USA,PG,107,"$85,000,000.00 "
The Quiet American,2002,Drama,Color,English,UK,R,101,"$30,000,000.00 "
Chicken Run,2000,Adventure,Color,English,UK,G,84,"$45,000,000.00 "
Star Trek Into Darkness,2013,Action,Color,English,USA,PG-13,132,"$190,000,000.00 "
Gattaca,1997,Drama,Color,English,USA,PG-13,106,"$36,000,000.00 "
Frozen,2013,Adventure,Color,English,USA,PG,102,"$150,000,000.00 "
The Royal Tenenbaums,2001,Comedy,Color,English,USA,R,110,"$21,000,000.00 "
Source Code,2011,Mystery,Color,English,USA,PG-13,93,"$32,000,000.00 "
George Washington,2000,Drama,Color,English,USA,Unrated,90,"$42,000.00 "
The Talented Mr. Ripley,1999,Crime,Color,English,USA,R,139,"$40,000,000.00 "
Chasing Amy,1997,Comedy,Color,English,USA,R,113,"$250,000.00 "
The Age of Innocence,1993,Drama,Color,English,USA,PG,139,"$30,000,000.00 "
Let Me In,2010,Drama,Color,English,UK,R,116,"$20,000,000.00 "
The Full Monty,1997,Comedy,Color,English,UK,R,91,"$3,500,000.00 "
The Believer,2001,Drama,Black and White,English,USA,R,98,"$1,500,000.00 "
The Full Monty,1997,Comedy,Color,English,UK,R,91,"$3,500,000.00 "
The Spectacular Now,2013,Comedy,Color,English,USA,R,95,"$2,500,000.00 "
"Lock, Stock and Two Smoking Barrels",1998,Comedy,Color,English,UK,R,120,"$960,000.00 "
The Revenant,2015,Adventure,Color,English,USA,R,156,"$135,000,000.00 "
Billy Elliot,2000,Drama,Color,English,UK,R,110,"$5,000,000.00 "
The Guard,2011,Comedy,Color,English,Ireland,R,96,"$6,000,000.00 "
Mean Creek,2004,Crime,Color,English,USA,R,90,"$500,000.00 "
The Muppets,2011,Adventure,Color,English,USA,PG,103,"$45,000,000.00 "
Blue Ruin,2013,Crime,Color,English,USA,R,90,"$1,066,167.00 "
Sin City,2005,Crime,Black and White,English,USA,R,147,"$40,000,000.00 "
Tae Guk Gi: The Brotherhood of War,2004,Action,Color,Korean,South Korea,R,148,"$12,800,000.00 "
The Bourne Identity,2002,Action,Color,English,USA,PG-13,119,"$60,000,000.00 "
Harry Potter and the Goblet of Fire,2005,Adventure,Color,English,UK,PG-13,157,"$150,000,000.00 "
Beetlejuice,1988,Comedy,Color,English,USA,PG,92,"$15,000,000.00 "
The Orphanage,2007,Drama,Color,Spanish,Spain,R,105,"$3,400,000.00 "
Travelers and Magicians,2003,Adventure,Color,Dzongkha,Australia,,108,"$1,800,000.00 "
The Proposition,2005,Crime,Color,English,Australia,R,104,"$2,000,000.00 "
Layer Cake,2004,Crime,Color,English,UK,R,105,"$4,000,000.00 "
Hustle & Flow,2005,Crime,Color,English,USA,R,116,"$8,000,000.00 "
Anomalisa,2015,Animation,Color,English,USA,R,90,"$8,000,000.00 "
Le Havre,2011,Comedy,Color,French,Finland,Not Rated,93,"$3,850,000.00 "
The Sessions,2012,Biography,Color,English,USA,R,95,"$1,000,000.00 "
The Gift,2015,Mystery,Color,English,USA,R,108,"$5,000,000.00 "
The Gift,2015,Mystery,Color,English,USA,R,108,"$5,000,000.00 "
My Summer of Love,2004,Drama,Color,English,UK,R,86,"$1,700,000.00 "
Carrie,2013,Drama,Color,English,USA,R,100,"$30,000,000.00 "
Carrie,2013,Drama,Color,English,USA,R,100,"$30,000,000.00 "
The Blues Brothers,1980,Action,Color,English,USA,R,148,"$27,000,000.00 "
Minority Report,2002,Action,Color,English,USA,PG-13,145,"$102,000,000.00 "
Training Day,2001,Crime,Color,English,USA,R,122,"$45,000,000.00 "
Inside Man,2006,Crime,Color,English,USA,R,129,"$45,000,000.00 "
The Others,2001,Fantasy,Color,English,USA,PG-13,101,"$17,000,000.00 "
The Emperor's New Groove,2000,Adventure,Color,English,USA,G,78,"$100,000,000.00 "
Galaxy Quest,1999,Adventure,Color,English,USA,PG,102,"$45,000,000.00 "
Crazy Heart,2009,Drama,Color,English,USA,R,112,"$7,000,000.00 "
Beasts of the Southern Wild,2012,Drama,Color,English,USA,PG-13,93,"$1,800,000.00 "
Planet of the Apes,2001,Action,Color,English,USA,PG-13,119,"$100,000,000.00 "
Planet of the Apes,2001,Action,Color,English,USA,PG-13,119,"$100,000,000.00 "
Pirates of the Caribbean: The Curse of the Black Pearl,2003,Action,Color,English,USA,PG-13,143,"$140,000,000.00 "
Donnie Darko,2001,Drama,Color,English,USA,R,133,"$4,500,000.00 "
Ed Wood,1994,Biography,Black and White,English,USA,R,127,"$18,000,000.00 "
Crash,2004,Crime,Color,English,Germany,R,115,"$6,500,000.00 "
Crash,2004,Crime,Color,English,Germany,R,115,"$6,500,000.00 "
American Gangster,2007,Biography,Color,English,USA,R,176,"$100,000,000.00 "
The Thin Red Line,1998,Drama,Color,English,USA,R,215,"$52,000,000.00 "
House of Sand and Fog,2003,Drama,Color,English,USA,R,126,"$15,000,000.00 "
Thank You for Smoking,2005,Comedy,Color,English,USA,R,92,"$6,500,000.00 "
The Last Temptation of Christ,1988,Drama,Color,English,USA,R,164,"$7,000,000.00 "
Still Alice,2014,Drama,Color,English,USA,PG-13,101,"$5,000,000.00 "
Notes on a Scandal,2006,Crime,Color,English,UK,R,92,"$15,000,000.00 "
Blue Jasmine,2013,Drama,Color,English,USA,PG-13,98,"$18,000,000.00 "
Shattered Glass,2003,Drama,Color,English,USA,PG-13,99,"$6,000,000.00 "
Of Gods and Men,2010,Drama,Color,French,France,PG-13,122,"$4,000,000.00 "
Beginners,2010,Comedy,Color,English,USA,R,105,"$3,200,000.00 "
Dave Chappelle's Block Party,2005,Comedy,Color,English,USA,R,100,"$3,000,000.00 "
Get Shorty,1995,Comedy,Color,English,USA,R,105,"$30,250,000.00 "
Little Shop of Horrors,1986,Comedy,Color,English,USA,PG-13,102,"$25,000,000.00 "
Black Hawk Down,2001,Drama,Color,English,USA,R,152,"$92,000,000.00 "
A Very Long Engagement,2004,Drama,Color,French,France,R,133,"$47,000,000.00 "
The Hurricane,1999,Biography,Black and White,English,USA,R,146,"$38,000,000.00 "
Jackie Brown,1997,Crime,Color,English,USA,R,154,"$12,000,000.00 "
Buffalo '66,1998,Comedy,Color,English,USA,R,110,"$1,500,000.00 "
10 Cloverfield Lane,2016,Drama,Color,English,USA,PG-13,104,"$15,000,000.00 "
Eve's Bayou,1997,Drama,Color,English,USA,R,109,"$6,000,000.00 "
Frozen River,2008,Crime,Color,English,USA,R,97,"$1,000,000.00 "
Enough Said,2013,Comedy,Color,English,USA,PG-13,93,"$8,000,000.00 "
The Kids Are All Right,2010,Comedy,Color,English,USA,R,106,"$3,500,000.00 "
The Italian Job,2003,Action,Color,English,USA,PG-13,111,"$60,000,000.00 "
Meet the Parents,2000,Comedy,Color,English,USA,PG-13,108,"$55,000,000.00 "
Knocked Up,2007,Comedy,Color,English,USA,R,133,"$30,000,000.00 "
X-Men: First Class,2011,Action,Color,English,USA,PG-13,132,"$160,000,000.00 "
Finding Neverland,2004,Biography,Color,English,USA,PG,101,"$25,000,000.00 "
Titanic,1997,Drama,Color,English,USA,PG-13,194,"$200,000,000.00 "
25th Hour,2002,Drama,Color,English,USA,R,108,"$15,000,000.00 "
The Fisher King,1991,Comedy,Color,English,USA,R,137,"$24,000,000.00 "
Beyond the Mat,1999,Biography,Color,English,USA,R,108,"$500,000.00 "
Open Range,2003,Drama,Color,English,USA,R,139,"$22,000,000.00 "
The Conjuring,2013,Horror,Color,English,USA,R,112,"$20,000,000.00 "
Pi,1998,Drama,Black and White,English,USA,R,84,"$60,000.00 "
The Spanish Prisoner,1997,Drama,Color,English,USA,PG,110,"$10,000,000.00 "
Erin Brockovich,2000,Biography,Color,English,USA,R,131,"$52,000,000.00 "
Winnie the Pooh,2011,Adventure,Color,English,USA,G,63,"$30,000,000.00 "
Another Year,2010,Comedy,Color,English,UK,PG-13,129,"$10,000,000.00 "
To Die For,1995,Comedy,Color,English,USA,R,106,"$20,000,000.00 "
End of Watch,2012,Crime,Color,English,USA,R,109,"$7,000,000.00 "
The Impossible,2012,Drama,Color,English,Spain,PG-13,114,"$45,000,000.00 "
Scott Pilgrim vs. the World,2010,Action,Color,English,USA,PG-13,112,"$60,000,000.00 "
A History of Violence,2005,Crime,Color,English,USA,R,96,"$32,000,000.00 "
Elizabeth,1998,Biography,Color,English,UK,R,124,"$25,000,000.00 "
Wonder Boys,2000,Comedy,Color,English,USA,R,107,"$55,000,000.00 "
Lilo & Stitch,2002,Adventure,Color,English,USA,PG,85,"$80,000,000.00 "
School of Rock,2003,Comedy,Color,English,USA,PG-13,108,"$35,000,000.00 "
Oliver Twist,2005,Crime,Color,English,UK,PG-13,130,"$50,000,000.00 "
Babe,1995,Comedy,Color,English,Australia,G,91,"$30,000,000.00 "
Boogie Nights,1997,Drama,Color,English,USA,R,155,"$15,000,000.00 "
"O Brother, Where Art Thou?",2000,Adventure,Color,English,UK,PG-13,107,"$26,000,000.00 "
Stardust,2007,Adventure,Color,English,UK,PG-13,127,"$70,000,000.00 "
21 Grams,2003,Drama,Color,English,USA,R,124,"$20,000,000.00 "
Moulin Rouge!,2001,Drama,Black and White,English,USA,PG-13,127,"$52,500,000.00 "
Miracle,2004,Biography,Color,English,USA,PG,135,"$28,000,000.00 "
The Constant Gardener,2005,Drama,Color,English,UK,R,129,"$15,000,000.00 "
My Cousin Vinny,1992,Comedy,Color,English,USA,R,120,"$11,000,000.00 "
Bound,1996,Crime,Color,English,USA,R,109,"$4,500,000.00 "
Waking Ned Devine,1998,Comedy,Color,English,UK,PG,91,"$3,000,000.00 "
Michael Clayton,2007,Crime,Color,English,USA,R,119,"$25,000,000.00 "
Dope,2015,Comedy,Color,English,USA,R,103,"$7,000,000.00 "
In the Company of Men,1997,Comedy,Color,English,Canada,R,97,"$25,000.00 "
Shrek 2,2004,Adventure,Color,English,USA,PG,93,"$150,000,000.00 "
A Bug's Life,1998,Adventure,Color,English,USA,G,95,"$120,000,000.00 "
Snowpiercer,2013,Action,Color,English,South Korea,R,126,"$39,200,000.00 "
That Thing You Do!,1996,Comedy,Color,English,USA,PG,149,"$26,000,000.00 "
Samsara,2011,Documentary,Color,None,USA,PG-13,102,"$4,000,000.00 "
The Hangover,2009,Comedy,Color,English,USA,R,108,"$35,000,000.00 "
Black Book,2006,Drama,Color,Dutch,Netherlands,R,145,"$21,000,000.00 "
The Theory of Everything,2014,Biography,Color,English,UK,PG-13,123,"$15,000,000.00 "
Match Point,2005,Drama,Color,English,UK,R,119,"$15,000,000.00 "
Munich,2005,Drama,Color,English,France,R,163,"$70,000,000.00 "
Whale Rider,2002,Drama,Color,English,New Zealand,PG-13,101,"$6,000,000.00 "
Lars and the Real Girl,2007,Comedy,Color,English,USA,PG-13,106,"$12,000,000.00 "
About Schmidt,2002,Comedy,Color,English,USA,R,125,"$30,000,000.00 "
The Descent,2005,Adventure,Color,English,UK,R,100,"$3,500,000.00 "
Grease,1978,Musical,Color,English,USA,PG-13,110,"$6,000,000.00 "
Caramel,2007,Comedy,Color,Arabic,France,PG,95,"$1,300,000.00 "
Time Bandits,1981,Adventure,Color,English,UK,PG,103,"$5,000,000.00 "
RoboCop,2014,Action,Color,English,USA,PG-13,117,"$100,000,000.00 "
RoboCop,2014,Action,Color,English,USA,PG-13,117,"$100,000,000.00 "
Cast Away,2000,Adventure,Color,English,USA,PG-13,143,"$90,000,000.00 "
Philadelphia,1993,Drama,Color,English,USA,PG-13,125,"$26,000,000.00 "
The Hunt for Red October,1990,Action,Color,English,USA,PG,135,"$30,000,000.00 "
The Illusionist,2006,Drama,Color,English,USA,PG-13,110,"$16,000,000.00 "
The Illusionist,2006,Drama,Color,English,USA,PG-13,110,"$16,000,000.00 "
"Good Morning, Vietnam",1987,Biography,Color,English,USA,R,121,"$13,000,000.00 "
Pale Rider,1985,Western,Color,English,USA,R,115,"$6,900,000.00 "
Narc,2002,Crime,Color,English,USA,R,105,"$7,500,000.00 "
Thirteen Conversations About One Thing,2001,Drama,Color,English,USA,R,104,"$4,500,000.00 "
Pollock,2000,Biography,Color,English,USA,R,122,"$6,000,000.00 "
It Follows,2014,Horror,Color,English,USA,R,100,"$2,000,000.00 "
The Diary of a Teenage Girl,2015,Drama,Color,English,USA,R,102,"$2,000,000.00 "
Big Fish,2003,Adventure,Color,English,USA,PG-13,125,"$70,000,000.00 "
Despicable Me,2010,Animation,Color,English,USA,PG,87,"$69,000,000.00 "
A Few Good Men,1992,Drama,Color,English,USA,R,138,"$40,000,000.00 "
I Served the King of England,2006,Comedy,Color,Czech,Czech Republic,R,113,"$84,450,000.00 "
Rescue Dawn,2006,Adventure,Color,English,USA,PG-13,120,"$10,000,000.00 "
The Messenger,2009,Drama,Color,English,USA,R,105,"$6,500,000.00 "
Bottle Rocket,1996,Comedy,Color,English,USA,R,91,"$7,000,000.00 "
The World's End,2013,Action,Color,English,UK,R,109,"$20,000,000.00 "
The Color of Money,1986,Drama,Color,English,USA,R,119,"$13,800,000.00 "
The Wolf of Wall Street,2013,Biography,Color,English,USA,R,240,"$100,000,000.00 "
Dancer in the Dark,2000,Crime,Color,English,Denmark,R,140,"$12,800,000.00 "
Stranger Than Fiction,2006,Comedy,Color,English,USA,PG-13,113,"$38,000,000.00 "
Elling,2001,Comedy,Color,Norwegian,Norway,R,89,"$15,500,000.00 "
The Painted Veil,2006,Drama,Color,Mandarin,China,PG-13,125,"$19,400,000.00 "
Ant-Man,2015,Action,Color,English,USA,PG-13,117,"$130,000,000.00 "
Blue Valentine,2010,Drama,Color,English,USA,R,112,"$3,500,000.00 "
Spider-Man,2002,Action,Color,English,USA,PG-13,121,"$139,000,000.00 "
Green Room,2015,Crime,Color,English,USA,R,95,"$5,000,000.00 "
The Cabin in the Woods,2012,Fantasy,Color,English,USA,R,95,"$30,000,000.00 "
The Host,2006,Comedy,Color,Korean,South Korea,R,110,"$12,215,500,000.00 "
Safe,2012,Action,Color,English,USA,R,94,"$30,000,000.00 "
The Help,2011,Drama,Color,English,USA,PG-13,146,"$25,000,000.00 "
The Fault in Our Stars,2014,Drama,Color,English,USA,PG-13,133,"$12,000,000.00 "
The Count of Monte Cristo,2002,Action,Color,English,UK,PG-13,131,"$35,000,000.00 "
Dark City,1998,Action,Color,English,Australia,R,111,"$27,000,000.00 "
Harry Potter and the Half-Blood Prince,2009,Adventure,Color,English,UK,PG,153,"$250,000,000.00 "
Crimson Tide,1995,Action,Color,English,USA,R,123,"$53,000,000.00 "
Punch-Drunk Love,2002,Comedy,Color,English,USA,R,95,"$25,000,000.00 "
Aberdeen,2000,Drama,Color,English,UK,,106,"$6,500,000.00 "
21 Jump Street,2012,Action,Color,English,USA,R,109,"$42,000,000.00 "
Pieces of April,2003,Comedy,Color,English,USA,PG-13,80,"$300,000.00 "
ParaNorman,2012,Adventure,Color,English,USA,PG,92,"$60,000,000.00 "
Safety Not Guaranteed,2012,Comedy,Color,English,USA,R,86,"$750,000.00 "
Office Space,1999,Comedy,Color,English,USA,R,89,"$10,000,000.00 "
Little Children,2006,Drama,Color,English,USA,R,137,"$26,000,000.00 "
National Lampoon's Vacation,1983,Adventure,Color,English,USA,R,98,"$15,000,000.00 "
Me and You and Everyone We Know,2005,Comedy,Color,English,USA,R,91,"$2,000,000.00 "
Beverly Hills Cop,1984,Action,Color,English,USA,R,105,"$14,000,000.00 "
Thirteen,2003,Drama,Color,English,USA,R,100,"$1,500,000.00 "
Kick-Ass,2010,Action,Color,English,UK,R,117,"$30,000,000.00 "
The Machinist,2004,Drama,Color,English,Spain,R,94,"$5,000,000.00 "
The Hammer,2007,Comedy,Color,English,USA,R,88,"$850,000.00 "
Escape from New York,1981,Action,Color,English,UK,R,106,"$6,000,000.00 "
Slacker,1991,Comedy,Black and White,English,USA,R,100,"$23,000.00 "
Mr. Turner,2014,Biography,Color,English,UK,R,150,"$8,200,000.00 "
Blood Diamond,2006,Adventure,Color,English,Germany,R,143,"$100,000,000.00 "
My Name Is Khan,2010,Adventure,Color,Hindi,India,PG-13,128,"$12,000,000.00 "
The Game,1997,Drama,Color,English,USA,R,129,"$50,000,000.00 "
Master and Commander: The Far Side of the World,2003,Action,Color,English,USA,PG-13,138,"$150,000,000.00 "
Super Size Me,2004,Comedy,Color,English,USA,PG,100,"$65,000.00 "
Born on the Fourth of July,1989,Biography,Color,English,USA,R,145,"$14,000,000.00 "
22 Jump Street,2014,Action,Color,English,USA,R,112,"$50,000,000.00 "
My Own Private Idaho,1991,Drama,Color,English,USA,R,104,"$2,500,000.00 "
Superman II,1980,Action,Color,English,USA,PG,116,"$54,000,000.00 "
The Muppet Christmas Carol,1992,Comedy,Color,English,USA,G,89,"$12,000,000.00 "
